# mu=0
# lamb=0
# N=12
# m=0
# dim=924
# T=10
# dt=0.01

# t 	 <S_z,1>
0	0.5
0.01	0.499975
0.02	0.4999
0.03	0.499775
0.04	0.4996
0.05	0.499375
0.06	0.4991
0.07	0.498776
0.08	0.498401
0.09	0.497977
0.1	0.497503
0.11	0.49698
0.12	0.496406
0.13	0.495784
0.14	0.495112
0.15	0.494391
0.16	0.49362
0.17	0.492801
0.18	0.491933
0.19	0.491016
0.2	0.49005
0.21	0.489036
0.22	0.487973
0.23	0.486862
0.24	0.485703
0.25	0.484497
0.26	0.483242
0.27	0.48194
0.28	0.480591
0.29	0.479195
0.3	0.477752
0.31	0.476262
0.32	0.474726
0.33	0.473143
0.34	0.471515
0.35	0.469841
0.36	0.468121
0.37	0.466356
0.38	0.464546
0.39	0.462692
0.4	0.460793
0.41	0.45885
0.42	0.456863
0.43	0.454832
0.44	0.452759
0.45	0.450642
0.46	0.448483
0.47	0.446281
0.48	0.444038
0.49	0.441753
0.5	0.439426
0.51	0.437059
0.52	0.434651
0.53	0.432203
0.54	0.429715
0.55	0.427187
0.56	0.42462
0.57	0.422015
0.58	0.419371
0.59	0.416689
0.6	0.41397
0.61	0.411213
0.62	0.40842
0.63	0.405591
0.64	0.402725
0.65	0.399824
0.66	0.396888
0.67	0.393917
0.68	0.390912
0.69	0.387874
0.7	0.384802
0.71	0.381697
0.72	0.37856
0.73	0.375391
0.74	0.372191
0.75	0.368959
0.76	0.365697
0.77	0.362405
0.78	0.359084
0.79	0.355733
0.8	0.352354
0.81	0.348947
0.82	0.345512
0.83	0.34205
0.84	0.338562
0.85	0.335047
0.86	0.331508
0.87	0.327943
0.88	0.324353
0.89	0.32074
0.9	0.317103
0.91	0.313444
0.92	0.309762
0.93	0.306058
0.94	0.302333
0.95	0.298587
0.96	0.294822
0.97	0.291036
0.98	0.287231
0.99	0.283408
1	0.279567
1.01	0.275708
1.02	0.271833
1.03	0.267941
1.04	0.264034
1.05	0.260111
1.06	0.256174
1.07	0.252223
1.08	0.248258
1.09	0.244281
1.1	0.240291
1.11	0.236289
1.12	0.232277
1.13	0.228253
1.14	0.22422
1.15	0.220177
1.16	0.216126
1.17	0.212066
1.18	0.207998
1.19	0.203923
1.2	0.199842
1.21	0.195755
1.22	0.191663
1.23	0.187566
1.24	0.183464
1.25	0.179359
1.26	0.175251
1.27	0.171141
1.28	0.167028
1.29	0.162915
1.3	0.1588
1.31	0.154686
1.32	0.150572
1.33	0.146459
1.34	0.142348
1.35	0.138239
1.36	0.134132
1.37	0.130029
1.38	0.12593
1.39	0.121836
1.4	0.117746
1.41	0.113662
1.42	0.109585
1.43	0.105514
1.44	0.10145
1.45	0.0973947
1.46	0.0933474
1.47	0.0893092
1.48	0.0852806
