# mu=0.3
# lamb=0
# N=4
# m=0
# dim=6
# T=10
# dt=0.1

#<S_z>
0.5	-0.5	0.5	-0.5	
0.495009	-0.495009	0.495009	-0.495009	
0.480139	-0.480139	0.480139	-0.480139	
0.455701	-0.455701	0.455701	-0.455701	
0.422204	-0.422204	0.422204	-0.422204	
0.380345	-0.380345	0.380345	-0.380345	
0.330996	-0.330996	0.330996	-0.330996	
0.27518	-0.27518	0.27518	-0.27518	
0.214055	-0.214055	0.214055	-0.214055	
0.148885	-0.148885	0.148885	-0.148885	
0.0810141	-0.0810141	0.0810141	-0.0810141	
0.011836	-0.011836	0.011836	-0.011836	
-0.0572331	0.0572331	-0.0572331	0.0572331	
-0.124787	0.124787	-0.124787	0.124787	
-0.189457	0.189457	-0.189457	0.189457	
-0.249945	0.249945	-0.249945	0.249945	
-0.305046	0.305046	-0.305046	0.305046	
-0.353675	0.353675	-0.353675	0.353675	
-0.394893	0.394893	-0.394893	0.394893	
-0.427918	0.427918	-0.427918	0.427918	
-0.452148	0.452148	-0.452148	0.452148	
-0.467169	0.467169	-0.467169	0.467169	
-0.472762	0.472762	-0.472762	0.472762	
-0.468908	0.468908	-0.468908	0.468908	
-0.455783	0.455783	-0.455783	0.455783	
-0.433758	0.433758	-0.433758	0.433758	
-0.403382	0.403382	-0.403382	0.403382	
-0.365374	0.365374	-0.365374	0.365374	
-0.320604	0.320604	-0.320604	0.320604	
-0.270071	0.270071	-0.270071	0.270071	
-0.214884	0.214884	-0.214884	0.214884	
-0.156231	0.156231	-0.156231	0.156231	
-0.095359	0.095359	-0.095359	0.095359	
-0.0335411	0.0335411	-0.0335411	0.0335411	
0.027948	-0.027948	0.027948	-0.027948	
0.0878605	-0.0878605	0.0878605	-0.0878605	
0.145002	-0.145002	0.145002	-0.145002	
0.198256	-0.198256	0.198256	-0.198256	
0.246607	-0.246607	0.246607	-0.246607	
0.289161	-0.289161	0.289161	-0.289161	
0.325162	-0.325162	0.325162	-0.325162	
0.354006	-0.354006	0.354006	-0.354006	
0.375252	-0.375252	0.375252	-0.375252	
0.388627	-0.388627	0.388627	-0.388627	
0.394033	-0.394033	0.394033	-0.394033	
0.391538	-0.391538	0.391538	-0.391538	
0.381379	-0.381379	0.381379	-0.381379	
0.363948	-0.363948	0.363948	-0.363948	
0.339783	-0.339783	0.339783	-0.339783	
0.30955	-0.30955	0.30955	-0.30955	
0.274029	-0.274029	0.274029	-0.274029	
0.234092	-0.234092	0.234092	-0.234092	
0.190682	-0.190682	0.190682	-0.190682	
0.144791	-0.144791	0.144791	-0.144791	
0.0974347	-0.0974347	0.0974347	-0.0974347	
0.0496331	-0.0496331	0.0496331	-0.0496331	
0.00238399	-0.00238399	0.00238399	-0.00238399	
-0.0433567	0.0433567	-0.0433567	0.0433567	
-0.0866956	0.0866956	-0.0866956	0.0866956	
-0.12682	0.12682	-0.12682	0.12682	
-0.163015	0.163015	-0.163015	0.163015	
-0.194673	0.194673	-0.194673	0.194673	
-0.221309	0.221309	-0.221309	0.221309	
-0.242564	0.242564	-0.242564	0.242564	
-0.258213	0.258213	-0.258213	0.258213	
-0.268159	0.268159	-0.268159	0.268159	
-0.272438	0.272438	-0.272438	0.272438	
-0.271211	0.271211	-0.271211	0.271211	
-0.264752	0.264752	-0.264752	0.264752	
-0.253443	0.253443	-0.253443	0.253443	
-0.237759	0.237759	-0.237759	0.237759	
-0.218249	0.218249	-0.218249	0.218249	
-0.195528	0.195528	-0.195528	0.195528	
-0.170252	0.170252	-0.170252	0.170252	
-0.143104	0.143104	-0.143104	0.143104	
-0.114777	0.114777	-0.114777	0.114777	
-0.0859528	0.0859528	-0.0859528	0.0859528	
-0.0572896	0.0572896	-0.0572896	0.0572896	
-0.0294037	0.0294037	-0.0294037	0.0294037	
-0.00285738	0.00285738	-0.00285738	0.00285738	
0.0218538	-0.0218538	0.0218538	-0.0218538	
0.0443101	-0.0443101	0.0443101	-0.0443101	
0.0641754	-0.0641754	0.0641754	-0.0641754	
0.0812014	-0.0812014	0.0812014	-0.0812014	
0.0952304	-0.0952304	0.0952304	-0.0952304	
0.106195	-0.106195	0.106195	-0.106195	
0.114113	-0.114113	0.114113	-0.114113	
0.119088	-0.119088	0.119088	-0.119088	
0.121294	-0.121294	0.121294	-0.121294	
0.120974	-0.120974	0.120974	-0.120974	
0.118424	-0.118424	0.118424	-0.118424	
0.113983	-0.113983	0.113983	-0.113983	
0.108021	-0.108021	0.108021	-0.108021	
0.100923	-0.100923	0.100923	-0.100923	
0.0930779	-0.0930779	0.0930779	-0.0930779	
0.0848661	-0.0848661	0.0848661	-0.0848661	
0.0766445	-0.0766445	0.0766445	-0.0766445	
0.0687371	-0.0687371	0.0687371	-0.0687371	
0.0614244	-0.0614244	0.0614244	-0.0614244	
0.0549353	-0.0549353	0.0549353	-0.0549353	
0.0494404	-0.0494404	0.0494404	-0.0494404	
0.045048	-0.045048	0.045048	-0.045048	
