# mu=0.3
# lamb=0
# N=20
# m=16
# dim=190
#T=10
#dt=0.01
0.25	0.25	0.25	0.249945	0.239652	-0.239597	-0.239597	0.2396	0.2396	-0.239597	-0.239597	0.239652	0.249945	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249938	0.238938	-0.238876	-0.238876	0.238879	0.238879	-0.238876	-0.238876	0.238938	0.249938	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249929	0.238202	-0.238131	-0.238131	0.238134	0.238134	-0.238131	-0.238131	0.238202	0.249929	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249919	0.237444	-0.237363	-0.237362	0.237367	0.237367	-0.237362	-0.237363	0.237444	0.249919	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249909	0.236663	-0.236571	-0.236571	0.236577	0.236577	-0.236571	-0.236571	0.236663	0.249909	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249897	0.23586	-0.235757	-0.235757	0.235763	0.235763	-0.235757	-0.235757	0.23586	0.249897	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249885	0.235036	-0.23492	-0.23492	0.234927	0.234927	-0.23492	-0.23492	0.235036	0.249885	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.25	0.249871	0.234189	-0.23406	-0.23406	0.234069	0.234069	-0.23406	-0.23406	0.234189	0.249871	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.249856	0.233322	-0.233178	-0.233177	0.233188	0.233188	-0.233177	-0.233178	0.233322	0.249856	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.24984	0.232433	-0.232273	-0.232272	0.232284	0.232284	-0.232272	-0.232273	0.232433	0.24984	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.249823	0.231523	-0.231345	-0.231345	0.231359	0.231359	-0.231345	-0.231345	0.231523	0.249823	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.249804	0.230592	-0.230396	-0.230395	0.230412	0.230412	-0.230395	-0.230396	0.230592	0.249804	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.249784	0.229641	-0.229424	-0.229423	0.229442	0.229442	-0.229423	-0.229424	0.229641	0.249784	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.249763	0.228669	-0.22843	-0.228429	0.228452	0.228452	-0.228429	-0.22843	0.228669	0.249763	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249999	0.24974	0.227677	-0.227415	-0.227414	0.227439	0.227439	-0.227414	-0.227415	0.227677	0.24974	0.249999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249998	0.249715	0.226664	-0.226378	-0.226377	0.226406	0.226406	-0.226377	-0.226378	0.226664	0.249715	0.249998	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249998	0.249689	0.225633	-0.225319	-0.225318	0.225351	0.225351	-0.225318	-0.225319	0.225633	0.249689	0.249998	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249998	0.24966	0.224581	-0.224239	-0.224238	0.224276	0.224276	-0.224238	-0.224239	0.224581	0.24966	0.249998	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249998	0.24963	0.22351	-0.223138	-0.223136	0.22318	0.22318	-0.223136	-0.223138	0.22351	0.24963	0.249998	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249997	0.249598	0.222421	-0.222016	-0.222014	0.222063	0.222063	-0.222014	-0.222016	0.222421	0.249598	0.249997	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249997	0.249564	0.221312	-0.220873	-0.220871	0.220926	0.220926	-0.220871	-0.220873	0.221312	0.249564	0.249997	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249997	0.249528	0.220185	-0.21971	-0.219707	0.219769	0.219769	-0.219707	-0.21971	0.220185	0.249528	0.249997	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249996	0.24949	0.219039	-0.218526	-0.218523	0.218592	0.218592	-0.218523	-0.218526	0.219039	0.24949	0.249996	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249996	0.24945	0.217876	-0.217321	-0.217318	0.217396	0.217396	-0.217318	-0.217321	0.217876	0.24945	0.249996	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249995	0.249407	0.216694	-0.216097	-0.216093	0.21618	0.21618	-0.216093	-0.216097	0.216694	0.249407	0.249995	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249995	0.249362	0.215495	-0.214852	-0.214848	0.214945	0.214945	-0.214848	-0.214852	0.215495	0.249362	0.249995	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249994	0.249315	0.214279	-0.213588	-0.213583	0.213691	0.213691	-0.213583	-0.213588	0.214279	0.249315	0.249994	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249994	0.249264	0.213046	-0.212304	-0.212299	0.212419	0.212419	-0.212299	-0.212304	0.213046	0.249264	0.249994	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249993	0.249212	0.211796	-0.211	-0.210995	0.211127	0.211127	-0.210995	-0.211	0.211796	0.249212	0.249993	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249992	0.249156	0.210529	-0.209678	-0.209672	0.209818	0.209818	-0.209672	-0.209678	0.210529	0.249156	0.249992	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249991	0.249098	0.209247	-0.208336	-0.208329	0.208491	0.208491	-0.208329	-0.208336	0.209247	0.249098	0.249991	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.24999	0.249037	0.207948	-0.206975	-0.206968	0.207146	0.207146	-0.206968	-0.206975	0.207948	0.249037	0.24999	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249989	0.248973	0.206634	-0.205596	-0.205588	0.205784	0.205784	-0.205588	-0.205596	0.206634	0.248973	0.249989	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249988	0.248906	0.205304	-0.204198	-0.20419	0.204405	0.204405	-0.20419	-0.204198	0.205304	0.248906	0.249988	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249987	0.248835	0.20396	-0.202782	-0.202773	0.203009	0.203009	-0.202773	-0.202782	0.20396	0.248835	0.249987	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249986	0.248762	0.202601	-0.201348	-0.201338	0.201596	0.201596	-0.201338	-0.201348	0.202601	0.248762	0.249986	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249984	0.248685	0.201227	-0.199896	-0.199886	0.200168	0.200168	-0.199886	-0.199896	0.201227	0.248685	0.249984	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249983	0.248605	0.199839	-0.198427	-0.198415	0.198723	0.198723	-0.198415	-0.198427	0.199839	0.248605	0.249983	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249981	0.248521	0.198438	-0.19694	-0.196927	0.197262	0.197262	-0.196927	-0.19694	0.198438	0.248521	0.249981	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.24998	0.248434	0.197022	-0.195436	-0.195422	0.195787	0.195787	-0.195422	-0.195436	0.197022	0.248434	0.24998	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249978	0.248343	0.195594	-0.193915	-0.1939	0.194296	0.194296	-0.1939	-0.193915	0.195594	0.248343	0.249978	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249976	0.248248	0.194153	-0.192377	-0.192361	0.192791	0.192791	-0.192361	-0.192377	0.194153	0.248248	0.249976	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249974	0.248149	0.192699	-0.190822	-0.190806	0.191271	0.191271	-0.190806	-0.190822	0.192699	0.248149	0.249974	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249971	0.248047	0.191233	-0.189252	-0.189234	0.189737	0.189737	-0.189234	-0.189252	0.191233	0.248047	0.249971	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249969	0.24794	0.189755	-0.187665	-0.187646	0.188189	0.188189	-0.187646	-0.187665	0.189755	0.24794	0.249969	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249966	0.247829	0.188266	-0.186062	-0.186041	0.186628	0.186628	-0.186041	-0.186062	0.188266	0.247829	0.249966	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249964	0.247715	0.186765	-0.184443	-0.184422	0.185054	0.185054	-0.184422	-0.184443	0.186765	0.247715	0.249964	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249961	0.247595	0.185253	-0.182809	-0.182786	0.183468	0.183468	-0.182786	-0.182809	0.185253	0.247595	0.249961	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249958	0.247472	0.183731	-0.18116	-0.181136	0.181869	0.181869	-0.181136	-0.18116	0.183731	0.247472	0.249958	0.25	0.25	0.25	0.25	0.25	0.25	
0.25	0.25	0.249954	0.247343	0.182198	-0.179496	-0.17947	0.180258	0.180258	-0.17947	-0.179496	0.182198	0.247343	0.249954	0.25	0.25	0.25	0.25	0.25	0.25	
