# mu=0.3
# lamb=0
# N=14
# m=0
# dim=3432
# T=10
# dt=0.01

#<S_z>
0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	0.5	-0.5	
0.49995	-0.49995	0.49995	-0.49995	0.49995	-0.49995	0.49995	-0.49995	0.49995	-0.49995	0.49995	-0.49995	0.49995	-0.49995	
0.4998	-0.4998	0.4998	-0.4998	0.4998	-0.4998	0.4998	-0.4998	0.4998	-0.4998	0.4998	-0.4998	0.4998	-0.4998	
0.49955	-0.49955	0.49955	-0.49955	0.49955	-0.49955	0.49955	-0.49955	0.49955	-0.49955	0.49955	-0.49955	0.49955	-0.49955	
0.4992	-0.4992	0.4992	-0.4992	0.4992	-0.4992	0.4992	-0.4992	0.4992	-0.4992	0.4992	-0.4992	0.4992	-0.4992	
0.498751	-0.498751	0.498751	-0.498751	0.498751	-0.498751	0.498751	-0.498751	0.498751	-0.498751	0.498751	-0.498751	0.498751	-0.498751	
0.498202	-0.498202	0.498202	-0.498202	0.498202	-0.498202	0.498202	-0.498202	0.498202	-0.498202	0.498202	-0.498202	0.498202	-0.498202	
0.497553	-0.497553	0.497553	-0.497553	0.497553	-0.497553	0.497553	-0.497553	0.497553	-0.497553	0.497553	-0.497553	0.497553	-0.497553	
0.496805	-0.496805	0.496805	-0.496805	0.496805	-0.496805	0.496805	-0.496805	0.496805	-0.496805	0.496805	-0.496805	0.496805	-0.496805	
0.495958	-0.495958	0.495958	-0.495958	0.495958	-0.495958	0.495958	-0.495958	0.495958	-0.495958	0.495958	-0.495958	0.495958	-0.495958	
0.495013	-0.495013	0.495013	-0.495013	0.495013	-0.495013	0.495013	-0.495013	0.495013	-0.495013	0.495013	-0.495013	0.495013	-0.495013	
0.493969	-0.493969	0.493969	-0.493969	0.493969	-0.493969	0.493969	-0.493969	0.493969	-0.493969	0.493969	-0.493969	0.493969	-0.493969	
0.492827	-0.492827	0.492827	-0.492827	0.492827	-0.492827	0.492827	-0.492827	0.492827	-0.492827	0.492827	-0.492827	0.492827	-0.492827	
0.491587	-0.491587	0.491587	-0.491587	0.491587	-0.491587	0.491587	-0.491587	0.491587	-0.491587	0.491587	-0.491587	0.491587	-0.491587	
0.490249	-0.490249	0.490249	-0.490249	0.490249	-0.490249	0.490249	-0.490249	0.490249	-0.490249	0.490249	-0.490249	0.490249	-0.490249	
0.488815	-0.488815	0.488815	-0.488815	0.488815	-0.488815	0.488815	-0.488815	0.488815	-0.488815	0.488815	-0.488815	0.488815	-0.488815	
0.487284	-0.487284	0.487284	-0.487284	0.487284	-0.487284	0.487284	-0.487284	0.487284	-0.487284	0.487284	-0.487284	0.487284	-0.487284	
0.485657	-0.485657	0.485657	-0.485657	0.485657	-0.485657	0.485657	-0.485657	0.485657	-0.485657	0.485657	-0.485657	0.485657	-0.485657	
0.483935	-0.483935	0.483935	-0.483935	0.483935	-0.483935	0.483935	-0.483935	0.483935	-0.483935	0.483935	-0.483935	0.483935	-0.483935	
0.482117	-0.482117	0.482117	-0.482117	0.482117	-0.482117	0.482117	-0.482117	0.482117	-0.482117	0.482117	-0.482117	0.482117	-0.482117	
0.480205	-0.480205	0.480205	-0.480205	0.480205	-0.480205	0.480205	-0.480205	0.480205	-0.480205	0.480205	-0.480205	0.480205	-0.480205	
0.478199	-0.478199	0.478199	-0.478199	0.478199	-0.478199	0.478199	-0.478199	0.478199	-0.478199	0.478199	-0.478199	0.478199	-0.478199	
0.4761	-0.4761	0.4761	-0.4761	0.4761	-0.4761	0.4761	-0.4761	0.4761	-0.4761	0.4761	-0.4761	0.4761	-0.4761	
0.473908	-0.473908	0.473908	-0.473908	0.473908	-0.473908	0.473908	-0.473908	0.473908	-0.473908	0.473908	-0.473908	0.473908	-0.473908	
0.471624	-0.471624	0.471624	-0.471624	0.471624	-0.471624	0.471624	-0.471624	0.471624	-0.471624	0.471624	-0.471624	0.471624	-0.471624	
0.469249	-0.469249	0.469249	-0.469249	0.469249	-0.469249	0.469249	-0.469249	0.469249	-0.469249	0.469249	-0.469249	0.469249	-0.469249	
0.466784	-0.466784	0.466784	-0.466784	0.466784	-0.466784	0.466784	-0.466784	0.466784	-0.466784	0.466784	-0.466784	0.466784	-0.466784	
0.464228	-0.464228	0.464228	-0.464228	0.464228	-0.464228	0.464228	-0.464228	0.464228	-0.464228	0.464228	-0.464228	0.464228	-0.464228	
0.461584	-0.461584	0.461584	-0.461584	0.461584	-0.461584	0.461584	-0.461584	0.461584	-0.461584	0.461584	-0.461584	0.461584	-0.461584	
0.458852	-0.458852	0.458852	-0.458852	0.458852	-0.458852	0.458852	-0.458852	0.458852	-0.458852	0.458852	-0.458852	0.458852	-0.458852	
0.456032	-0.456032	0.456032	-0.456032	0.456032	-0.456032	0.456032	-0.456032	0.456032	-0.456032	0.456032	-0.456032	0.456032	-0.456032	
0.453126	-0.453126	0.453126	-0.453126	0.453126	-0.453126	0.453126	-0.453126	0.453126	-0.453126	0.453126	-0.453126	0.453126	-0.453126	
0.450134	-0.450134	0.450134	-0.450134	0.450134	-0.450134	0.450134	-0.450134	0.450134	-0.450134	0.450134	-0.450134	0.450134	-0.450134	
0.447057	-0.447057	0.447057	-0.447057	0.447057	-0.447057	0.447057	-0.447057	0.447057	-0.447057	0.447057	-0.447057	0.447057	-0.447057	
0.443897	-0.443897	0.443897	-0.443897	0.443897	-0.443897	0.443897	-0.443897	0.443897	-0.443897	0.443897	-0.443897	0.443897	-0.443897	
0.440654	-0.440654	0.440654	-0.440654	0.440654	-0.440654	0.440654	-0.440654	0.440654	-0.440654	0.440654	-0.440654	0.440654	-0.440654	
0.43733	-0.43733	0.43733	-0.43733	0.43733	-0.43733	0.43733	-0.43733	0.43733	-0.43733	0.43733	-0.43733	0.43733	-0.43733	
0.433924	-0.433924	0.433924	-0.433924	0.433924	-0.433924	0.433924	-0.433924	0.433924	-0.433924	0.433924	-0.433924	0.433924	-0.433924	
0.430439	-0.430439	0.430439	-0.430439	0.430439	-0.430439	0.430439	-0.430439	0.430439	-0.430439	0.430439	-0.430439	0.430439	-0.430439	
0.426875	-0.426875	0.426875	-0.426875	0.426875	-0.426875	0.426875	-0.426875	0.426875	-0.426875	0.426875	-0.426875	0.426875	-0.426875	
0.423234	-0.423234	0.423234	-0.423234	0.423234	-0.423234	0.423234	-0.423234	0.423234	-0.423234	0.423234	-0.423234	0.423234	-0.423234	
0.419516	-0.419516	0.419516	-0.419516	0.419516	-0.419516	0.419516	-0.419516	0.419516	-0.419516	0.419516	-0.419516	0.419516	-0.419516	
0.415724	-0.415724	0.415724	-0.415724	0.415724	-0.415724	0.415724	-0.415724	0.415724	-0.415724	0.415724	-0.415724	0.415724	-0.415724	
0.411856	-0.411856	0.411856	-0.411856	0.411856	-0.411856	0.411856	-0.411856	0.411856	-0.411856	0.411856	-0.411856	0.411856	-0.411856	
0.407916	-0.407916	0.407916	-0.407916	0.407916	-0.407916	0.407916	-0.407916	0.407916	-0.407916	0.407916	-0.407916	0.407916	-0.407916	
0.403905	-0.403905	0.403905	-0.403905	0.403905	-0.403905	0.403905	-0.403905	0.403905	-0.403905	0.403905	-0.403905	0.403905	-0.403905	
0.399822	-0.399822	0.399822	-0.399822	0.399822	-0.399822	0.399822	-0.399822	0.399822	-0.399822	0.399822	-0.399822	0.399822	-0.399822	
0.39567	-0.39567	0.39567	-0.39567	0.39567	-0.39567	0.39567	-0.39567	0.39567	-0.39567	0.39567	-0.39567	0.39567	-0.39567	
0.391451	-0.391451	0.391451	-0.391451	0.391451	-0.391451	0.391451	-0.391451	0.391451	-0.391451	0.391451	-0.391451	0.391451	-0.391451	
0.387164	-0.387164	0.387164	-0.387164	0.387164	-0.387164	0.387164	-0.387164	0.387164	-0.387164	0.387164	-0.387164	0.387164	-0.387164	
0.382812	-0.382812	0.382812	-0.382812	0.382812	-0.382812	0.382812	-0.382812	0.382812	-0.382812	0.382812	-0.382812	0.382812	-0.382812	
0.378396	-0.378396	0.378396	-0.378396	0.378396	-0.378396	0.378396	-0.378396	0.378396	-0.378396	0.378396	-0.378396	0.378396	-0.378396	
0.373917	-0.373917	0.373917	-0.373917	0.373917	-0.373917	0.373917	-0.373917	0.373917	-0.373917	0.373917	-0.373917	0.373917	-0.373917	
0.369377	-0.369377	0.369377	-0.369377	0.369377	-0.369377	0.369377	-0.369377	0.369377	-0.369377	0.369377	-0.369377	0.369377	-0.369377	
0.364777	-0.364777	0.364777	-0.364777	0.364777	-0.364777	0.364777	-0.364777	0.364777	-0.364777	0.364777	-0.364777	0.364777	-0.364777	
0.360118	-0.360118	0.360118	-0.360118	0.360118	-0.360118	0.360118	-0.360118	0.360118	-0.360118	0.360118	-0.360118	0.360118	-0.360118	
0.355401	-0.355401	0.355401	-0.355401	0.355401	-0.355401	0.355401	-0.355401	0.355401	-0.355401	0.355401	-0.355401	0.355401	-0.355401	
0.350629	-0.350629	0.350629	-0.350629	0.350629	-0.350629	0.350629	-0.350629	0.350629	-0.350629	0.350629	-0.350629	0.350629	-0.350629	
0.345802	-0.345802	0.345802	-0.345802	0.345802	-0.345802	0.345802	-0.345802	0.345802	-0.345802	0.345802	-0.345802	0.345802	-0.345802	
0.340922	-0.340922	0.340922	-0.340922	0.340922	-0.340922	0.340922	-0.340922	0.340922	-0.340922	0.340922	-0.340922	0.340922	-0.340922	
0.335991	-0.335991	0.335991	-0.335991	0.335991	-0.335991	0.335991	-0.335991	0.335991	-0.335991	0.335991	-0.335991	0.335991	-0.335991	
0.33101	-0.33101	0.33101	-0.33101	0.33101	-0.33101	0.33101	-0.33101	0.33101	-0.33101	0.33101	-0.33101	0.33101	-0.33101	
0.32598	-0.32598	0.32598	-0.32598	0.32598	-0.32598	0.32598	-0.32598	0.32598	-0.32598	0.32598	-0.32598	0.32598	-0.32598	
0.320903	-0.320903	0.320903	-0.320903	0.320903	-0.320903	0.320903	-0.320903	0.320903	-0.320903	0.320903	-0.320903	0.320903	-0.320903	
0.315781	-0.315781	0.315781	-0.315781	0.315781	-0.315781	0.315781	-0.315781	0.315781	-0.315781	0.315781	-0.315781	0.315781	-0.315781	
0.310615	-0.310615	0.310615	-0.310615	0.310615	-0.310615	0.310615	-0.310615	0.310615	-0.310615	0.310615	-0.310615	0.310615	-0.310615	
0.305406	-0.305406	0.305406	-0.305406	0.305406	-0.305406	0.305406	-0.305406	0.305406	-0.305406	0.305406	-0.305406	0.305406	-0.305406	
0.300156	-0.300156	0.300156	-0.300156	0.300156	-0.300156	0.300156	-0.300156	0.300156	-0.300156	0.300156	-0.300156	0.300156	-0.300156	
0.294867	-0.294867	0.294867	-0.294867	0.294867	-0.294867	0.294867	-0.294867	0.294867	-0.294867	0.294867	-0.294867	0.294867	-0.294867	
