# mu=0.3
# lamb=0
# N=6
# m=0
# dim=20
# T=10
# dt=0.1

#<S_z>
0.17045	-0.127638	-0.231848	0.231848	0.127638	-0.17045	
0.206618	-0.141699	-0.241774	0.241774	0.141699	-0.206618	
0.236889	-0.153353	-0.249952	0.249952	0.153353	-0.236889	
0.260725	-0.162429	-0.256132	0.256132	0.162429	-0.260725	
0.27779	-0.168853	-0.260075	0.260075	0.168853	-0.27779	
0.287959	-0.172639	-0.261551	0.261551	0.172639	-0.287959	
0.291313	-0.173894	-0.260353	0.260353	0.173894	-0.291313	
0.288128	-0.172804	-0.256299	0.256299	0.172804	-0.288128	
0.278862	-0.169621	-0.249242	0.249242	0.169621	-0.278862	
0.264136	-0.164656	-0.239078	0.239078	0.164656	-0.264136	
0.244702	-0.158257	-0.225756	0.225756	0.158257	-0.244702	
0.221421	-0.150795	-0.209284	0.209284	0.150795	-0.221421	
0.195223	-0.142647	-0.189738	0.189738	0.142647	-0.195223	
0.167084	-0.134177	-0.167265	0.167265	0.134177	-0.167084	
0.137982	-0.125723	-0.142093	0.142093	0.125723	-0.137982	
0.108872	-0.117576	-0.114527	0.114527	0.117576	-0.108872	
0.0806517	-0.109974	-0.0849498	0.0849498	0.109974	-0.0806517	
0.0541335	-0.103089	-0.0538211	0.0538211	0.103089	-0.0541335	
0.0300237	-0.0970181	-0.0216678	0.0216678	0.0970181	-0.0300237	
0.0089012	-0.0917835	0.0109234	-0.0109234	0.0917835	-0.0089012	
-0.00879528	-0.0873294	0.0433188	-0.0433188	0.0873294	0.00879528	
-0.0227758	-0.0835266	0.0748521	-0.0748521	0.0835266	0.0227758	
-0.0329017	-0.0801788	0.104842	-0.104842	0.0801788	0.0329017	
-0.0391826	-0.0770328	0.132609	-0.132609	0.0770328	0.0391826	
-0.0417678	-0.0737904	0.157498	-0.157498	0.0737904	0.0417678	
