# mu=0
# lamb=0
# N=10
# m=0
# dim=252
# T=10
# dt=0.01

# t 	 <S_z,1>
0	-0.5
0.01	-0.499997
0.02	-0.499988
0.03	-0.499972
0.04	-0.49995
0.05	-0.499922
0.06	-0.499888
0.07	-0.499847
0.08	-0.4998
0.09	-0.499747
0.1	-0.499688
0.11	-0.499622
0.12	-0.49955
0.13	-0.499472
0.14	-0.499388
0.15	-0.499297
0.16	-0.4992
0.17	-0.499097
0.18	-0.498988
0.19	-0.498873
0.2	-0.498751
0.21	-0.498623
0.22	-0.498489
0.23	-0.498348
0.24	-0.498202
0.25	-0.498049
0.26	-0.49789
0.27	-0.497724
0.28	-0.497553
0.29	-0.497375
0.3	-0.497191
0.31	-0.497001
0.32	-0.496805
0.33	-0.496603
0.34	-0.496394
0.35	-0.496179
0.36	-0.495958
0.37	-0.495731
0.38	-0.495498
0.39	-0.495258
0.4	-0.495012
0.41	-0.494761
0.42	-0.494503
0.43	-0.494239
0.44	-0.493968
0.45	-0.493692
0.46	-0.493409
0.47	-0.493121
0.48	-0.492826
0.49	-0.492525
0.5	-0.492218
0.51	-0.491905
0.52	-0.491586
0.53	-0.49126
0.54	-0.490929
0.55	-0.490591
0.56	-0.490248
0.57	-0.489898
0.58	-0.489543
0.59	-0.489181
0.6	-0.488813
0.61	-0.488439
0.62	-0.488059
0.63	-0.487674
0.64	-0.487282
0.65	-0.486884
0.66	-0.48648
0.67	-0.48607
0.68	-0.485654
0.69	-0.485232
0.7	-0.484804
0.71	-0.484371
0.72	-0.483931
0.73	-0.483485
0.74	-0.483033
0.75	-0.482576
0.76	-0.482112
0.77	-0.481643
0.78	-0.481167
0.79	-0.480686
0.8	-0.480199
0.81	-0.479706
0.82	-0.479207
0.83	-0.478702
0.84	-0.478192
0.85	-0.477675
0.86	-0.477153
0.87	-0.476625
0.88	-0.476091
0.89	-0.475552
0.9	-0.475006
0.91	-0.474455
0.92	-0.473898
0.93	-0.473335
0.94	-0.472766
0.95	-0.472192
0.96	-0.471612
0.97	-0.471026
0.98	-0.470435
0.99	-0.469838
1	-0.469235
1.01	-0.468626
1.02	-0.468012
1.03	-0.467392
1.04	-0.466767
1.05	-0.466136
1.06	-0.465499
1.07	-0.464857
1.08	-0.464209
1.09	-0.463555
1.1	-0.462896
1.11	-0.462232
1.12	-0.461562
1.13	-0.460886
1.14	-0.460205
1.15	-0.459518
1.16	-0.458826
1.17	-0.458128
1.18	-0.457425
1.19	-0.456716
1.2	-0.456002
1.21	-0.455283
1.22	-0.454558
1.23	-0.453828
1.24	-0.453092
1.25	-0.452351
1.26	-0.451605
1.27	-0.450853
1.28	-0.450096
1.29	-0.449334
1.3	-0.448566
1.31	-0.447793
1.32	-0.447015
1.33	-0.446231
1.34	-0.445442
1.35	-0.444648
1.36	-0.443849
1.37	-0.443045
1.38	-0.442235
1.39	-0.44142
1.4	-0.4406
1.41	-0.439775
1.42	-0.438945
1.43	-0.43811
1.44	-0.43727
1.45	-0.436424
1.46	-0.435574
1.47	-0.434718
1.48	-0.433857
1.49	-0.432992
1.5	-0.432121
1.51	-0.431246
1.52	-0.430365
1.53	-0.429479
1.54	-0.428589
1.55	-0.427694
1.56	-0.426793
1.57	-0.425888
1.58	-0.424978
1.59	-0.424063
1.6	-0.423144
1.61	-0.422219
1.62	-0.42129
1.63	-0.420356
1.64	-0.419417
1.65	-0.418473
1.66	-0.417525
1.67	-0.416572
1.68	-0.415614
1.69	-0.414652
1.7	-0.413685
1.71	-0.412713
1.72	-0.411737
1.73	-0.410756
1.74	-0.40977
1.75	-0.40878
1.76	-0.407786
1.77	-0.406786
1.78	-0.405783
1.79	-0.404775
1.8	-0.403762
1.81	-0.402745
1.82	-0.401723
1.83	-0.400697
1.84	-0.399667
1.85	-0.398632
1.86	-0.397593
1.87	-0.39655
1.88	-0.395502
1.89	-0.39445
1.9	-0.393394
