# mu=0
# lamb=0
# N=2
# m=0
# dim=2
# T=10
# dt=0.01

# t 	 <S_z,1>
0	-0.5
0.01	-0.499975
0.02	-0.4999
0.03	-0.499775
0.04	-0.4996
0.05	-0.499375
0.06	-0.4991
0.07	-0.498776
0.08	-0.498401
0.09	-0.497976
0.1	-0.497502
0.11	-0.496978
0.12	-0.496404
0.13	-0.495781
0.14	-0.495108
0.15	-0.494386
0.16	-0.493614
0.17	-0.492792
0.18	-0.491922
0.19	-0.491002
0.2	-0.490033
0.21	-0.489015
0.22	-0.487949
0.23	-0.486833
0.24	-0.485669
0.25	-0.484456
0.26	-0.483195
0.27	-0.481885
0.28	-0.480528
0.29	-0.479122
0.3	-0.477668
0.31	-0.476167
0.32	-0.474618
0.33	-0.473021
0.34	-0.471377
0.35	-0.469686
0.36	-0.467948
0.37	-0.466164
0.38	-0.464332
0.39	-0.462455
0.4	-0.46053
0.41	-0.45856
0.42	-0.456544
0.43	-0.454483
0.44	-0.452376
0.45	-0.450224
0.46	-0.448026
0.47	-0.445784
0.48	-0.443497
0.49	-0.441166
0.5	-0.438791
0.51	-0.436372
0.52	-0.43391
0.53	-0.431404
0.54	-0.428854
0.55	-0.426262
0.56	-0.423628
0.57	-0.42095
0.58	-0.418231
0.59	-0.41547
0.6	-0.412668
0.61	-0.409824
0.62	-0.406939
0.63	-0.404014
0.64	-0.401048
0.65	-0.398042
0.66	-0.394996
0.67	-0.391911
0.68	-0.388786
0.69	-0.385623
0.7	-0.382421
0.71	-0.379181
0.72	-0.375903
0.73	-0.372587
0.74	-0.369234
0.75	-0.365844
0.76	-0.362418
0.77	-0.358955
0.78	-0.355457
0.79	-0.351923
0.8	-0.348353
0.81	-0.344749
0.82	-0.341111
0.83	-0.337438
0.84	-0.333731
0.85	-0.329992
0.86	-0.326219
0.87	-0.322413
0.88	-0.318576
0.89	-0.314706
0.9	-0.310805
0.91	-0.306873
0.92	-0.30291
0.93	-0.298917
0.94	-0.294894
0.95	-0.290842
0.96	-0.28676
0.97	-0.28265
0.98	-0.278511
0.99	-0.274345
1	-0.270151
1.01	-0.26593
1.02	-0.261683
1.03	-0.257409
1.04	-0.25311
1.05	-0.248786
1.06	-0.244436
1.07	-0.240062
1.08	-0.235664
1.09	-0.231243
1.1	-0.226798
1.11	-0.222331
1.12	-0.217841
1.13	-0.21333
1.14	-0.208797
1.15	-0.204244
1.16	-0.19967
1.17	-0.195076
1.18	-0.190462
1.19	-0.18583
1.2	-0.181179
1.21	-0.17651
1.22	-0.171823
1.23	-0.167119
1.24	-0.162398
1.25	-0.157661
1.26	-0.152908
1.27	-0.14814
1.28	-0.143358
1.29	-0.13856
1.3	-0.133749
1.31	-0.128925
1.32	-0.124088
1.33	-0.119238
1.34	-0.114376
