# mu=5
# lamb=0
# N=24
# m=18
# dim=2024
# T=40
# dt=0.1

#<S_z>
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	-0.5	-0.5	0.5	0.5	0.5	0.5	-0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.5	0.499998	0.497556	-0.497555	-0.497555	0.497556	0.499998	0.499998	0.497506	-0.495009	0.497506	0.499998	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.5	0.499976	0.490872	-0.490849	-0.490849	0.490872	0.499976	0.499975	0.4901	-0.480149	0.4901	0.499975	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.5	0.49989	0.481699	-0.481589	-0.481589	0.481699	0.499889	0.499875	0.478002	-0.455753	0.478002	0.499875	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.499998	0.499687	0.47238	-0.472066	-0.472066	0.47238	0.499685	0.499609	0.461574	-0.422365	0.461574	0.499611	0.499998	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.499995	0.499336	0.465175	-0.464506	-0.464506	0.465175	0.499329	0.499058	0.441306	-0.380726	0.441306	0.499063	0.499993	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.499986	0.49884	0.461644	-0.46047	-0.46047	0.461644	0.498821	0.49808	0.417802	-0.331753	0.417803	0.498093	0.499981	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.5	0.499969	0.498247	0.462254	-0.46047	-0.46047	0.462253	0.498199	0.496514	0.391761	-0.276515	0.391762	0.496544	0.499952	0.5	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499999	0.499941	0.497637	0.466339	-0.463916	-0.463915	0.466337	0.497532	0.494194	0.363953	-0.216203	0.363956	0.494252	0.499895	0.499999	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499998	0.499899	0.497096	0.472384	-0.469378	-0.469376	0.472381	0.496889	0.490957	0.335198	-0.152096	0.335205	0.491053	0.499792	0.499997	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499997	0.499842	0.496693	0.478531	-0.475062	-0.475059	0.478524	0.49631	0.48665	0.30634	-0.0855298	0.306355	0.486797	0.499617	0.499994	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499994	0.499769	0.496446	0.483136	-0.479344	-0.479337	0.483121	0.495783	0.481144	0.278221	-0.0178607	0.278251	0.48135	0.49934	0.499987	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499989	0.499682	0.496321	0.485193	-0.481185	-0.481169	0.485165	0.495228	0.47434	0.251655	0.0495717	0.251708	0.474608	0.498919	0.499975	0.5	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.5	0.499983	0.499582	0.496238	0.484526	-0.480328	-0.480295	0.484474	0.494512	0.466172	0.227407	0.115478	0.227491	0.466501	0.498308	0.499953	0.499999	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.499999	0.499973	0.499467	0.496094	0.481706	-0.477239	-0.477178	0.481615	0.493467	0.456617	0.206166	0.178651	0.206292	0.457004	0.49745	0.499918	0.499998	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.499999	0.49996	0.499335	0.495797	0.477758	-0.472848	-0.472741	0.477607	0.491931	0.445693	0.188531	0.237996	0.188706	0.446135	0.496283	0.499862	0.499997	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.499998	0.499942	0.499183	0.495293	0.473787	-0.468202	-0.468024	0.473547	0.489776	0.433462	0.174988	0.292558	0.175216	0.433968	0.49474	0.499775	0.499994	0.5	0.5	0.5	0.5	
0.5	0.5	0.5	0.499997	0.499919	0.499002	0.494588	0.470646	-0.464151	-0.463865	0.470274	0.486927	0.420034	0.165896	0.341541	0.166184	0.420623	0.492749	0.499647	0.499989	0.5	0.5	0.5	0.5	
